age_group,sex,feature,mean,std
0-3,female,rela_dist_uln_diaphy_quad_area_PD2,0.1842927,0.04391888767518642
0-3,female,rela_dist_uln_diaphy_quad_area_PD3,0.162778,0.033196697645460196
0-3,female,rela_dist_uln_diaphy_quad_area_PD4,0.157834775,0.035595425992161714
0-3,female,rela_dist_uln_diaphy_quad_area_PD5,0.161436625,0.03769721210441845
0-3,female,rela_distal_epi_area_MC1,0.16285485,0.033471498825387976
0-3,female,rela_distal_epi_area_MC2,0.13353245,0.036769785122382125
0-3,female,rela_distal_epi_area_MC3,0.1434569,0.03624164879633546
0-3,female,rela_distal_epi_area_MC4,0.135242675,0.039746922190398784
0-3,female,rela_distal_epi_area_MC5,0.124528375,0.03959956298754428
0-3,female,rela_distal_epi_area_PD1,0.20564567499999997,0.06055261358749334
0-3,female,rela_distal_epi_area_PD2,0.18585295000000002,0.04224899927805907
0-3,female,rela_distal_epi_area_PD3,0.1875806,0.03212331102518096
0-3,female,rela_distal_epi_area_PD4,0.1874565,0.0388660115973736
0-3,female,rela_distal_epi_area_PD5,0.18936234999999998,0.04568346311839486
0-3,female,rela_prox_epi_area_MC1,0.13106725,0.032393835959037415
0-3,female,rela_prox_epi_area_MC2,0.155163225,0.038003565822228934
0-3,female,rela_prox_epi_area_MC3,0.161169425,0.029528185034473898
0-3,female,rela_prox_epi_area_MC4,0.12109102499999999,0.0186837093493407
0-3,female,rela_prox_epi_area_MC5,0.1782397,0.05083689543124343
0-3,female,rela_prox_epi_area_PD1,0.25648827500000004,0.08023256692601714
0-3,female,rela_prox_epi_area_PD2,0.2000384,0.06185607086877631
0-3,female,rela_prox_epi_area_PD3,0.228117475,0.05660760418203661
0-3,female,rela_prox_epi_area_PD4,0.213465625,0.06005485311403298
0-3,female,rela_prox_epi_area_PD5,0.21814632500000003,0.06420808607092775
0-3,female,rela_dist_uln_area_MC1,0.29169382499999996,0.013437789178069093
0-3,female,rela_dist_uln_area_MC2,0.28714575,0.011292602636012295
0-3,female,rela_dist_uln_area_MC3,0.255669125,0.015329548440649866
0-3,female,rela_dist_uln_area_MC4,0.25833962499999996,0.015801624448604758
0-3,female,rela_dist_uln_area_MC5,0.21294112500000004,0.016164336339351104
0-3,female,rela_dist_uln_area_PD1,0.20711324999999997,0.020694338914673854
0-3,female,rela_dist_uln_area_PD2,0.244150225,0.024420251964813962
0-3,female,rela_dist_uln_area_PD3,0.24780790000000003,0.01734756278573818
0-3,female,rela_dist_uln_area_PD4,0.24949375,0.014981265637113026
0-3,female,rela_dist_uln_area_PD5,0.247033825,0.02593703287983449
0-3,female,rela_prox_uln_area_MC1,0.283048475,0.012885003559072373
0-3,female,rela_prox_uln_area_MC2,0.2848217,0.012381890401214686
0-3,female,rela_prox_uln_area_MC3,0.24933424999999998,0.019291174449167295
0-3,female,rela_prox_uln_area_MC4,0.249628825,0.014232992362253779
0-3,female,rela_prox_uln_area_MC5,0.22215745,0.011111122420049802
0-3,female,rela_prox_uln_area_PD1,0.289684725,0.023166678932652163
0-3,female,rela_prox_uln_area_PD2,0.27298564999999997,0.019948597675217485
0-3,female,rela_prox_uln_area_PD3,0.273351125,0.01545663450645145
0-3,female,rela_prox_uln_area_PD4,0.266589625,0.01647875368651699
0-3,female,rela_prox_uln_area_PD5,0.276915925,0.02530271414283912
0-3,female,rela_dist_rad_area_MC1,0.21460569999999998,0.014749622778661852
0-3,female,rela_dist_rad_area_MC2,0.213437725,0.014270008423600013
0-3,female,rela_dist_rad_area_MC3,0.25317880000000004,0.019162534264709194
0-3,female,rela_dist_rad_area_MC4,0.24992592499999997,0.014529466516381151
0-3,female,rela_dist_rad_area_MC5,0.278730225,0.010565218144234242
0-3,female,rela_dist_rad_area_PD1,0.213841575,0.02272634089907342
0-3,female,rela_dist_rad_area_PD2,0.22324444999999998,0.023354972962947317
0-3,female,rela_dist_rad_area_PD3,0.22447805,0.017020034576104567
0-3,female,rela_dist_rad_area_PD4,0.2299737,0.020491941336873043
0-3,female,rela_dist_rad_area_PD5,0.2226108,0.022885316202809262
0-3,female,rela_prox_rad_area_MC1,0.21065185,0.015053963700804125
0-3,female,rela_prox_rad_area_MC2,0.214594825,0.012005235481596759
0-3,female,rela_prox_rad_area_MC3,0.24181782500000004,0.014725945764564582
0-3,female,rela_prox_rad_area_MC4,0.24210570000000003,0.015301754355930262
0-3,female,rela_prox_rad_area_MC5,0.28617107500000005,0.013957757643336847
0-3,female,rela_prox_rad_area_PD1,0.2893604,0.019553684227314773
0-3,female,rela_prox_rad_area_PD2,0.25961985,0.021710426890593257
0-3,female,rela_prox_rad_area_PD3,0.254363,0.016932536014945782
0-3,female,rela_prox_rad_area_PD4,0.25394282500000004,0.014315323265625507
0-3,female,rela_prox_rad_area_PD5,0.253439575,0.024301009047201713
0-3,female,cti_mean_MC2,0.419857575,0.0495402400705794
0-3,female,cti_mean_MC3,0.38040475,0.0561435346492386
0-3,female,cti_mean_MC4,0.399688425,0.05329781593201015
0-3,female,ct_mae_MC2,0.01067065,0.006070372972742708
0-3,female,ct_mae_MC3,0.01335155,0.00854289142473857
0-3,female,ct_mae_MC4,0.0118769,0.005675340336795807
0-3,female,ct_rsme_MC2,0.0125871,0.007016805576796617
0-3,female,ct_rsme_MC3,0.015537,0.009781711451636515
0-3,female,ct_rsme_MC4,0.013875775000000002,0.006603007739241805
0-3,female,pointiness_distal_MC1,0.9785240500000001,0.04955296186234248
0-3,female,pointiness_distal_MC2,0.826428325,0.049810654582301044
0-3,female,pointiness_distal_MC3,0.8640076999999998,0.05976874885551685
0-3,female,pointiness_distal_MC4,0.861668525,0.05489323508831391
0-3,female,pointiness_distal_MC5,0.9842867500000001,0.06635639471193916
0-3,female,pointiness_distal_PD1,1.2501925,0.10841436388653987
0-3,female,pointiness_distal_PD2,1.038725275,0.08417011155986048
0-3,female,pointiness_distal_PD3,1.0200843750000002,0.07159413825657741
0-3,female,pointiness_distal_PD4,0.9711256500000001,0.08131970455366198
0-3,female,pointiness_distal_PD5,1.0079820000000002,0.09318607413265358
0-3,female,pointiness_proximal_MC1,1.0070915500000002,0.09879081997966128
0-3,female,pointiness_proximal_MC2,0.8277733250000001,0.03861635863165493
0-3,female,pointiness_proximal_MC3,0.8941760750000001,0.04526550094570948
0-3,female,pointiness_proximal_MC4,0.8901692499999999,0.04844517052734025
0-3,female,pointiness_proximal_MC5,0.9510652,0.04804483994663148
0-3,female,pointiness_proximal_PD1,0.908279,0.08567119699564532
0-3,female,pointiness_proximal_PD2,0.9178952250000002,0.13637592877748786
0-3,female,pointiness_proximal_PD3,0.9162105,0.10495924659282445
0-3,female,pointiness_proximal_PD4,0.8965686249999999,0.0992069404733688
0-3,female,pointiness_proximal_PD5,0.898799575,0.14382741976283678
0-3,female,pointiness_mean_MC1,0.992807775,0.0677213224898081
0-3,female,pointiness_mean_MC2,0.8271007499999999,0.03673878822572775
0-3,female,pointiness_mean_MC3,0.879091875,0.04770870641566138
0-3,female,pointiness_mean_MC4,0.875918875,0.04702190140185224
0-3,female,pointiness_mean_MC5,0.967675925,0.049953931182480246
0-3,female,pointiness_mean_PD1,1.079235725,0.06655851384789466
0-3,female,pointiness_mean_PD2,0.9783103000000001,0.09539895049393149
0-3,female,pointiness_mean_PD3,0.9681474999999999,0.07421021423268861
0-3,female,pointiness_mean_PD4,0.933847025,0.08007074225781417
0-3,female,pointiness_mean_PD5,0.95339075,0.09782141315650628
0-3,female,Metacarpal_Spread,1.7795717750000002,0.12511091372212085
0-3,female,metacarpal_interossial_space_ratio,0.8202375250000001,0.10996868930605505
0-3,female,Metacarpal_Spread_max_width,1.89966525,0.11007646603104869
0-3,female,Ratio_PD_PM_over_PP_MC,0.4232569999999999,0.026552821976638878
0-3,female,Ratio_PD1_over_PDx,1.4165953999999998,0.1044865828701809
0-3,female,Ratio_PP1_over_PPx,0.7092542250000001,0.03505048210172667
0-3,female,Ratio_MC1_over_MCx,0.713657925,0.03303035707624085
0-3,female,PD1_quotient,0.339244175,0.02586719506454171
0-3,female,PD2_quotient,0.12125487500000001,0.012530185365415255
0-3,female,PD3_quotient,0.13165975000000002,0.008521475497462053
0-3,female,PD4_quotient,0.147571275,0.009487512410687467
0-3,female,PD5_quotient,0.14784647499999998,0.01789385882189251
0-3,female,Middle_hand_relative_width_pp,0.548106575,0.05021631041235635
0-3,female,Middle_hand_relative_width_distmax,0.5724511,0.058031749679477496
0-3,female,Ratio_DistMaxWidth_MCWidth_MC1,1.1876880499999998,0.07845744274509588
0-3,female,Ratio_DistMaxWidth_MCWidth_MC2,1.5468861,0.13092408803750089
0-3,female,Ratio_DistMaxWidth_MCWidth_MC3,1.528875325,0.1494341518251841
0-3,female,Ratio_DistMaxWidth_MCWidth_MC4,1.4722563499999999,0.12468378285076581
0-3,female,Ratio_DistMaxWidth_MCWidth_MC5,1.1970515750000001,0.08377946546581579
0-3,female,Ratio_DistMaxWidth_MCWidth_PP1,1.1019626500000002,0.07203667849571405
0-3,female,Ratio_DistMaxWidth_MCWidth_PP2,1.035502175,0.05253861970695632
0-3,female,Ratio_DistMaxWidth_MCWidth_PP3,1.0391701999999998,0.04284257914511134
0-3,female,Ratio_DistMaxWidth_MCWidth_PP4,1.045429675,0.04167887833484295
0-3,female,Ratio_DistMaxWidth_MCWidth_PP5,1.031312625,0.04926127818161582
0-3,female,Ratio_DistMaxWidth_MCWidth_PM2,0.9712949500000001,0.02971858363773975
0-3,female,Ratio_DistMaxWidth_MCWidth_PM3,0.9371864749999999,0.029424888580916644
0-3,female,Ratio_DistMaxWidth_MCWidth_PM4,0.9534479250000001,0.03334817964077208
0-3,female,Ratio_DistMaxWidth_MCWidth_PM5,0.9761170499999998,0.03769910604459392
0-3,female,Ratio_DistMaxWidth_MCWidth_PD1,0.8626282750000002,0.09459310035959487
0-3,female,Ratio_DistMaxWidth_MCWidth_PD2,1.082068525,0.11396199172463385
0-3,female,Ratio_DistMaxWidth_MCWidth_PD3,1.1132071250000002,0.10678225767881092
0-3,female,Ratio_DistMaxWidth_MCWidth_PD4,1.191067775,0.12375593633717803
0-3,female,Ratio_DistMaxWidth_MCWidth_PD5,1.111580325,0.11790049413227773
0-3,female,Mean_Ratio_DistMaxWidth_MCWidth_Metacarpal,1.38655145,0.08397986357850375
0-3,female,Mean_Ratio_DistMaxWidth_MCWidth_Proximal,1.0506754500000002,0.039035257574337484
0-3,female,Mean_Ratio_DistMaxWidth_MCWidth_Medial,0.9595116749999999,0.02280628667757799
0-3,female,Mean_Ratio_DistMaxWidth_MCWidth_Distal,1.0721104499999998,0.0909816863707704
0-3,female,Ratio_ProxMaxWidth_MCWidth_MC1,1.267617775,0.10759412647072962
0-3,female,Ratio_ProxMaxWidth_MCWidth_MC2,1.490695375,0.10698232951758722
0-3,female,Ratio_ProxMaxWidth_MCWidth_MC3,1.31777455,0.107060146279233
0-3,female,Ratio_ProxMaxWidth_MCWidth_MC4,1.352021975,0.11917012705468652
0-3,female,Ratio_ProxMaxWidth_MCWidth_MC5,1.1974228999999998,0.09542212031696118
0-3,female,Ratio_ProxMaxWidth_MCWidth_PP1,1.346259025,0.09817563898141744
0-3,female,Ratio_ProxMaxWidth_MCWidth_PP2,1.3816136,0.08361093822651404
0-3,female,Ratio_ProxMaxWidth_MCWidth_PP3,1.3472392499999999,0.0735189054603627
0-3,female,Ratio_ProxMaxWidth_MCWidth_PP4,1.351590225,0.08306017319049641
0-3,female,Ratio_ProxMaxWidth_MCWidth_PP5,1.4692275000000001,0.09508989708637523
0-3,female,Ratio_ProxMaxWidth_MCWidth_PM2,1.288358625,0.07085778478654106
0-3,female,Ratio_ProxMaxWidth_MCWidth_PM3,1.290535475,0.07577696515770592
0-3,female,Ratio_ProxMaxWidth_MCWidth_PM4,1.28801185,0.08004358211545981
0-3,female,Ratio_ProxMaxWidth_MCWidth_PM5,1.209449525,0.08338422586451827
0-3,female,Ratio_ProxMaxWidth_MCWidth_PD1,1.34701485,0.1435492766359165
0-3,female,Ratio_ProxMaxWidth_MCWidth_PD2,1.373355125,0.13629156614898424
0-3,female,Ratio_ProxMaxWidth_MCWidth_PD3,1.3489210249999999,0.10596381877634468
0-3,female,Ratio_ProxMaxWidth_MCWidth_PD4,1.39281345,0.12175805117968322
0-3,female,Ratio_ProxMaxWidth_MCWidth_PD5,1.3618131999999998,0.14026327099060756
0-3,female,diaphyseal_tilt_MC1,0.9653562000000001,0.02336198114425691
0-3,female,diaphyseal_radial_curve_MC1,1.1720341749999998,0.06818398172737755
0-3,female,diaphyseal_prox_dist_sym_MC1,1.287214525,0.4678256753780434
0-3,female,diaphyseal_tilt_MC2,1.0595373750000001,0.03384088790182631
0-3,female,diaphyseal_radial_curve_MC2,1.131889675,0.07412065641682418
0-3,female,diaphyseal_prox_dist_sym_MC2,1.5719344999999998,0.3470891208541145
0-3,female,diaphyseal_tilt_MC3,1.0450632499999999,0.020799242503156883
0-3,female,diaphyseal_radial_curve_MC3,1.01752325,0.05965403820524062
0-3,female,diaphyseal_prox_dist_sym_MC3,1.6806211750000002,0.3790720496897578
0-3,female,diaphyseal_tilt_MC4,1.0188211249999999,0.023484393035929734
0-3,female,diaphyseal_radial_curve_MC4,1.0364031999999999,0.0633705200923859
0-3,female,diaphyseal_prox_dist_sym_MC4,1.524872,0.3071024374710606
0-3,female,diaphyseal_tilt_MC5,0.96052015,0.03050854400088351
0-3,female,diaphyseal_radial_curve_MC5,0.9114186,0.04115924876952683
0-3,female,diaphyseal_prox_dist_sym_MC5,4.5212634750000005,17.123364403035968
0-3,female,diaphyseal_tilt_PD1,0.994088125,0.04356765156314447
0-3,female,diaphyseal_radial_curve_PD1,0.990988575,0.056035767930706325
0-3,female,diaphyseal_prox_dist_sym_PD1,0.23183207499999997,0.21984434476743994
0-3,female,diaphyseal_tilt_PD2,1.0119771499999999,0.06156579131367911
0-3,female,diaphyseal_radial_curve_PD2,1.01596325,0.06728187173939508
0-3,female,diaphyseal_prox_dist_sym_PD2,0.7336406,0.38323538752056946
0-3,female,diaphyseal_tilt_PD3,1.0085311750000001,0.03645754923257338
0-3,female,diaphyseal_radial_curve_PD3,1.036233175,0.05491077481154756
0-3,female,diaphyseal_prox_dist_sym_PD3,0.82337405,0.2856976284434341
0-3,female,diaphyseal_tilt_PD4,1.0099760500000001,0.05357720301030739
0-3,female,diaphyseal_radial_curve_PD4,1.0396973250000001,0.05997710192953663
0-3,female,diaphyseal_prox_dist_sym_PD4,0.9594346250000001,0.532537527722415
0-3,female,diaphyseal_tilt_PD5,1.0216192,0.06549706512399171
0-3,female,diaphyseal_radial_curve_PD5,1.05284145,0.08321686523743942
0-3,female,diaphyseal_prox_dist_sym_PD5,0.8798546999999999,0.3898061782404436
0-3,male,RelAngl_MC3_MC2,12.787492399999998,1.8589961818536278
0-3,male,RelAngl_MC4_MC2,22.645722959999997,2.602757461233366
0-3,male,RelAngl_MC5_MC2,35.3833606,3.6022041266859524
0-3,male,MC4_over_MC3,0.88024084,0.02331984795637767
0-3,male,PP_MC_1_quotient,0.7738328400000001,0.042995009845880325
0-3,male,PD_MC_1_quotient,0.6038915600000001,0.05833878593888337
0-3,male,PP_MC_2_quotient,0.6690788599999999,0.03758450760728469
0-3,male,PP_MC_3_quotient,0.7979934800000001,0.04680923734026376
0-3,male,PP_MC_4_quotient,0.8647293399999999,0.04992994661936515
0-3,male,PP_MC_5_quotient,0.7339635600000001,0.03206214815212761
0-3,male,PM_MC_2_quotient,0.3730379,0.029643972472821318
0-3,male,PM_MC_3_quotient,0.4966725,0.03415929111739377
0-3,male,PM_MC_4_quotient,0.54790396,0.03892684331784745
0-3,male,PM_MC_5_quotient,0.39459084,0.04134940225432775
0-3,male,PD_MC_2_quotient,0.24497254000000002,0.030179666349172036
0-3,male,PD_MC_3_quotient,0.30706510000000004,0.030652616237010988
0-3,male,PD_MC_4_quotient,0.36023528000000005,0.03784843424148805
0-3,male,PD_MC_5_quotient,0.3164991,0.032643918149215065
0-3,male,Bone_area_Handsize_ratio,0.03428732,0.0020638688006078417
0-3,male,spline_rel_bones_thumb,1.1899111199999999,0.09825985497267241
0-3,male,spline_rel_bones_index,1.11079164,0.09049387421702383
0-3,male,spline_rel_bones_middle,1.0903538799999999,0.08628868833158436
0-3,male,spline_rel_bones_ring,1.0755159799999998,0.08181874422970645
0-3,male,spline_rel_bones_little,1.0498606999999998,0.08383605061051831
0-3,male,length_rel_allfingers_thumb,0.14015932,0.004069780821656928
0-3,male,length_rel_allfingers_index,0.22114276000000005,0.003513628455146663
0-3,male,length_rel_allfingers_middle,0.23443000000000003,0.00247622395215467
0-3,male,length_rel_allfingers_ring,0.22105287999999998,0.0025056105748206482
0-3,male,length_rel_allfingers_little,0.18321499999999996,0.0034907698875983315
0-3,male,Archibalds_Ratio,1.08943006,0.055501421360512414
0-3,male,Length_MC1,0.0592269,0.0030680672188176834
0-3,male,Length_MC2,0.09754616,0.003944655652750378
0-3,male,Length_MC3,0.091225,0.003345139147833368
0-3,male,Length_MC4,0.0802797,0.0031422293415175597
0-3,male,Length_MC5,0.07252902,0.002353268187618476
0-3,male,Length_PP1,0.045741199999999996,0.0019140722375637351
0-3,male,Length_PP2,0.06515974000000001,0.0025214600872979793
0-3,male,Length_PP3,0.07267625999999999,0.0026922668076684877
0-3,male,Length_PP4,0.06929196,0.0022956772417670876
0-3,male,Length_PP5,0.0531845,0.0017241829327870883
0-3,male,Length_PM2,0.036297539999999996,0.0019451458495234667
0-3,male,Length_PM3,0.045226920000000004,0.002199778744347175
0-3,male,Length_PM4,0.04389316000000001,0.002065895292998329
0-3,male,Length_PM5,0.02856532,0.0025787820763978914
0-3,male,Length_PD1,0.0356431,0.0024658902788540567
0-3,male,Length_PD2,0.02380012,0.0021707588407028993
0-3,male,Length_PD3,0.02794514,0.0022469985786940454
0-3,male,Length_PD4,0.02884282,0.0024026735337527483
0-3,male,Length_PD5,0.022925539999999994,0.0021842480255554442
0-3,male,Width_rel_all_widths_MC1,0.06906712,0.005467075070093771
0-3,male,Width_rel_all_widths_MC2,0.05373069999999999,0.004082711995070664
0-3,male,Width_rel_all_widths_MC3,0.05574501999999999,0.003697445579845411
0-3,male,Width_rel_all_widths_MC4,0.048441639999999994,0.0036161632771968327
0-3,male,Width_rel_all_widths_MC5,0.05698022,0.004438949973696436
0-3,male,Width_rel_all_widths_PP1,0.056534940000000006,0.004612501319771948
0-3,male,Width_rel_all_widths_PP2,0.06719974,0.003225603520874435
0-3,male,Width_rel_all_widths_PP3,0.07015020000000001,0.003234751644884293
0-3,male,Width_rel_all_widths_PP4,0.06551752,0.002869439262863967
0-3,male,Width_rel_all_widths_PP5,0.054523659999999995,0.003069546364210975
0-3,male,Width_rel_all_widths_PM2,0.05740368000000001,0.003549039585175524
0-3,male,Width_rel_all_widths_PM3,0.06501335999999999,0.0035472450866115513
0-3,male,Width_rel_all_widths_PM4,0.06256788,0.0028764609820445142
0-3,male,Width_rel_all_widths_PM5,0.04981784,0.0031285957230628805
0-3,male,Width_rel_all_widths_PD1,0.039731720000000005,0.006823852269616557
0-3,male,Width_rel_all_widths_PD2,0.03080412,0.0027747617999624064
0-3,male,Width_rel_all_widths_PD3,0.03643704,0.002990155186471711
0-3,male,Width_rel_all_widths_PD4,0.03492972,0.003241703961354464
0-3,male,Width_rel_all_widths_PD5,0.025403739999999998,0.002503738851626275
0-3,male,ProxmaxWidth_rel_all_widths_MC1,0.08565950000000001,0.005485297392082934
0-3,male,ProxmaxWidth_rel_all_widths_MC2,0.07715826,0.0062141464510175395
0-3,male,ProxmaxWidth_rel_all_widths_MC3,0.07202992,0.005524388934127484
0-3,male,ProxmaxWidth_rel_all_widths_MC4,0.06295892000000002,0.005518460654337348
0-3,male,ProxmaxWidth_rel_all_widths_MC5,0.06832964,0.004704643887974207
0-3,male,ProxmaxWidth_rel_all_widths_PP1,0.0750627,0.004434930274628491
0-3,male,ProxmaxWidth_rel_all_widths_PP2,0.09257762,0.004518256372603422
0-3,male,ProxmaxWidth_rel_all_widths_PP3,0.09463268000000001,0.005102476415328109
0-3,male,ProxmaxWidth_rel_all_widths_PP4,0.08785266,0.004546842854472245
0-3,male,ProxmaxWidth_rel_all_widths_PP5,0.0795191,0.004344972892754971
0-3,male,ProxmaxWidth_rel_all_widths_PM2,0.07482362000000001,0.004146749717549879
0-3,male,ProxmaxWidth_rel_all_widths_PM3,0.08474254,0.0043244458850415805
0-3,male,ProxmaxWidth_rel_all_widths_PM4,0.08024714000000001,0.0042890700767016085
0-3,male,ProxmaxWidth_rel_all_widths_PM5,0.06023275999999999,0.004935665811463432
0-3,male,ProxmaxWidth_rel_all_widths_PD1,0.05400451999999999,0.00551137798332704
0-3,male,ProxmaxWidth_rel_all_widths_PD2,0.04318374,0.0033505136664367737
0-3,male,ProxmaxWidth_rel_all_widths_PD3,0.0494298,0.0035352281916938453
